contribution_type,proposal_id,proposal_reference,proposal_title,proposal_votes_totalCount,proposal_votes_digitalCount,proposal_votes_paperCount,proposal_votes_totalPointsCount,proposal_votes_digitalPointsCount,proposal_votes_paperPointsCount,proposal_createdAt,proposal_publishedAt,proposal_updatedAt,proposal_publicationStatus,proposal_undraftAt,proposal_trashedAt,proposal_trashedReason,proposal_link,proposal_author_id,proposal_author_username,proposal_author_isEmailConfirmed,proposal_author_email,proposal_author_userType_id,proposal_author_userType_name,proposal_status_name,proposal_estimation,proposal_category_name,proposal_theme_title,proposal_formattedAddress,proposal_address_lat,proposal_address_lng,proposal_district_name,proposal_illustration,proposal_summary,proposal_description,proposal_officialResponse,"No Mes Démarches","No IRIS","Raison sociale",proposal_votes_id,proposal_votes_ranking,proposal_votes_createdAt,proposal_votes_publishedAt,proposal_votes_published,proposal_votes_accounted,proposal_votes_anonymous,proposal_votes_author_id,proposal_votes_author_username,proposal_votes_author_isEmailConfirmed,proposal_votes_author_isPhoneConfirmed,proposal_votes_author_userType_id,proposal_votes_author_userType_name,proposal_comments_id,proposal_comments_body,proposal_comments_createdAt,proposal_comments_publishedAt,proposal_comments_updatedAt,proposal_comments_author_id,proposal_comments_author_username,proposal_comments_author_isEmailConfirmed,proposal_comments_author_userType_id,proposal_comments_author_userType_name,proposal_comments_author_email,proposal_comments_pinned,proposal_comments_publicationStatus,proposal_comments_vote_id,proposal_comments_vote_createdAt,proposal_comments_vote_publishedAt,proposal_comments_vote_author_id,proposal_comments_vote_author_username,proposal_comments_vote_author_isEmailConfirmed,proposal_comments_vote_author_userType_id,proposal_comments_vote_author_userType_name,proposal_news_id,proposal_news_title,proposal_news_themes,proposal_news_linkedProjects,proposal_news_linkedProposal,proposal_news_createdAt,proposal_news_updatedAt,proposal_news_publishedAt,proposal_news_publicationStatus,proposal_news_commentable,proposal_news_displayedOnBlog,proposal_news_authors_id,proposal_news_authors_username,proposal_news_authors_isEmailConfirmed,proposal_news_authors_userType_id,proposal_news_authors_userType_name,proposal_news_comments_id,proposal_news_comments_body,proposal_news_comments_parent,proposal_news_comments_createdAt,proposal_news_comments_publishedAt,proposal_news_comments_updatedAt,proposal_news_comments_author_id,proposal_news_comments_author_username,proposal_news_comments_author_isEmailConfirmed,proposal_news_comments_author_userType_id,proposal_news_comments_author_userType_name,proposal_news_comments_author_email,proposal_news_comments_pinned,proposal_news_comments_publicationStatus,proposal_news_comments_vote_id,proposal_news_comments_vote_createdAt,proposal_news_comments_vote_publishedAt,proposal_news_comments_vote_author_id,proposal_news_comments_vote_author_username,proposal_news_comments_vote_author_isEmailConfirmed,proposal_news_comments_vote_author_userType_id,proposal_news_comments_vote_author_userType_name,proposal_news_comments_reportings_id,proposal_news_comments_reportings_createdAt,proposal_news_comments_reportings_author_id,proposal_news_comments_reportings_author_username,proposal_news_comments_reportings_author_isEmailConfirmed,proposal_news_comments_reportings_author_userType_id,proposal_news_comments_reportings_author_userType_name,proposal_reportings_id,proposal_reportings_body,proposal_reportings_createdAt,proposal_reportings_author_id,proposal_reportings_author_username,proposal_reportings_author_isEmailConfirmed,proposal_reportings_author_userType_id,proposal_reportings_author_userType_name
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE1MA==,"""22-223388""","Porro sit omnis quis autem minima suscipit sunt.",0,0,0,0,0,0,"2023-03-08 16:44:49","2023-03-08 16:44:49","2023-03-08 16:44:49",PUBLISHED,"2023-03-08 16:44:49",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/porro-sit-omnis-quis-autem-minima-suscipit-sunt,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.94784,1.93865,"Val de marne (94) (IDF BP3)",,,"Consequatur autem sunt velit eveniet voluptas. Illum ab nobis molestiae accusamus sapiente quia iste. Quasi est praesentium magnam inventore. Qui dolorum cum qui est. Nihil fugit ullam fugit sint.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIw,"""22-921875""","Inventore sed ipsum omnis maiores esse.",0,0,0,0,0,0,"2023-03-08 22:39:36","2023-03-08 22:39:36","2023-03-08 22:39:36",PUBLISHED,"2023-03-08 22:39:36",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/inventore-sed-ipsum-omnis-maiores-esse,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.79798,2.43574,"Val de marne (94) (IDF BP3)",,,"Inventore voluptatem corrupti exercitationem nisi quaerat numquam. Harum sed quia et. Neque voluptas est totam provident sunt. Est tempora qui minus officia. Consequuntur voluptates non quasi minima.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE3MA==,"""22-606410""","Dolor totam maxime veritatis ad quasi quam assumenda.",0,0,0,0,0,0,"2023-03-10 07:39:37","2023-03-10 07:39:37","2023-03-10 07:39:37",PUBLISHED,"2023-03-10 07:39:37",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolor-totam-maxime-veritatis-ad-quasi-quam-assumenda,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.61262,1.77948,"Val de marne (94) (IDF BP3)",,,"Atque expedita architecto itaque modi ullam adipisci. Maxime non et minus dignissimos. Sed natus culpa quasi fugiat. Hic esse at occaecati sint qui quibusdam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI0NQ==,"""22-414336""","Debitis culpa est voluptatem.",0,0,0,0,0,0,"2023-03-11 13:45:32","2023-03-11 13:45:32","2023-03-11 13:45:32",PUBLISHED,"2023-03-11 13:45:32",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/debitis-culpa-est-voluptatem,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",48.62576,3.08208,"Val de marne (94) (IDF BP3)",,,"Odio quo est a placeat. Provident maxime rem pariatur quo nihil est et. Reprehenderit sunt sit quo repellendus. Soluta sit consectetur doloremque ducimus sed corporis. Corrupti id magnam et et quasi velit optio fuga.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE5MQ==,"""22-163276""","Possimus modi cupiditate corrupti voluptatibus nesciunt sed neque.",0,0,0,0,0,0,"2023-03-12 18:46:21","2023-03-12 18:46:21","2023-03-12 18:46:21",PUBLISHED,"2023-03-12 18:46:21",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/possimus-modi-cupiditate-corrupti-voluptatibus-nesciunt-sed-neque,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.24774,2.44476,"Toute la région (IDF BP3)",,,"Molestias omnis dolorem dicta quis. Aut nesciunt illum aliquam reiciendis provident ducimus exercitationem qui. Asperiores aliquam necessitatibus excepturi vel ipsam. Quasi quis tenetur deleniti facilis assumenda voluptas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI1OQ==,"""22-755999""","Voluptas dolor dicta dolorem inventore fugiat.",0,0,0,0,0,0,"2023-03-13 15:09:48","2023-03-13 15:09:48","2023-03-13 15:09:48",PUBLISHED,"2023-03-13 15:09:48",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptas-dolor-dicta-dolorem-inventore-fugiat,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",49.2131,3.38522,"Val de marne (94) (IDF BP3)",,,"Ut harum aspernatur delectus dolorum dignissimos at et. Possimus quidem est iusto rerum quis voluptatem velit dolorem. Aut aut expedita aspernatur quasi. Dolorum quibusdam repellendus ex sunt fugit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI2NQ==,"""22-687491""","Consectetur numquam veritatis id.",0,0,0,0,0,0,"2023-03-18 16:06:32","2023-03-18 16:06:32","2023-03-18 16:06:32",PUBLISHED,"2023-03-18 16:06:32",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/consectetur-numquam-veritatis-id,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.31082,2.29475,"Val de marne (94) (IDF BP3)",,,"Dolore et molestiae neque nisi porro sunt. Reprehenderit velit esse voluptatem praesentium omnis eum. At debitis non sed ab. Error et iusto unde et. Error est illo libero nemo omnis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjc0,"""22-634876""","Quod non quas eum in sequi odio officiis.",0,0,0,0,0,0,"2023-03-18 19:21:59","2023-03-18 19:21:59","2023-03-18 19:21:59",PUBLISHED,"2023-03-18 19:21:59",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quod-non-quas-eum-in-sequi-odio-officiis,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.63918,1.99432,"Val de marne (94) (IDF BP3)",,,"Omnis inventore est accusantium. Deserunt quia dolor iure corporis nulla repellat delectus. Saepe ipsam minima deleniti iure porro impedit aut.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjU4,"""22-664892""","Nam in pariatur vero fuga consequatur praesentium consequatur nihil.",0,0,0,0,0,0,"2023-03-19 12:06:15","2023-03-19 12:06:15","2023-03-19 12:06:15",PUBLISHED,"2023-03-19 12:06:15",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nam-in-pariatur-vero-fuga-consequatur-praesentium-consequatur-nihil,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.48654,3.49492,"Val de marne (94) (IDF BP3)",,,"Id voluptas similique cumque provident et cum architecto. Provident voluptas ut omnis. Dolorem ut repellat delectus magnam repudiandae.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI4Mw==,"""22-362947""","Voluptas quod harum culpa pariatur reprehenderit consequatur id.",0,0,0,0,0,0,"2023-03-19 12:52:38","2023-03-19 12:52:38","2023-03-19 12:52:38",PUBLISHED,"2023-03-19 12:52:38",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptas-quod-harum-culpa-pariatur-reprehenderit-consequatur-id,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.26978,2.75023,"Val de marne (94) (IDF BP3)",,,"Ut voluptas rem quae quisquam magni explicabo. Officiis et sunt quis et non omnis error delectus. Eaque voluptas sint sed officia neque provident. Voluptas est odit dolorem ullam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI3OA==,"""22-850206""","Nostrum et hic velit aspernatur.",0,0,0,0,0,0,"2023-03-20 09:42:43","2023-03-20 09:42:43","2023-03-20 09:42:43",PUBLISHED,"2023-03-20 09:42:43",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nostrum-et-hic-velit-aspernatur,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.56037,2.48952,"Val de marne (94) (IDF BP3)",,,"Qui et tempora et officiis soluta quidem et. Eaque et non voluptatem quibusdam ut. Sunt et fuga suscipit pariatur eum. Minus accusamus adipisci reiciendis dolorem iste. Maxime molestiae occaecati ipsum commodi. Non asperiores ut velit quae et.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjQy,"""22-329920""","Et perferendis distinctio minima fugit corrupti voluptatem.",0,0,0,0,0,0,"2023-03-21 20:11:32","2023-03-21 20:11:32","2023-03-21 20:11:32",PUBLISHED,"2023-03-21 20:11:32",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-perferendis-distinctio-minima-fugit-corrupti-voluptatem,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",48.83415,2.77528,"Toute la région (IDF BP3)",,,"Soluta temporibus repellendus ad eum cupiditate in. Et enim temporibus quo soluta. Optio consectetur est cupiditate a eum natus officia laudantium.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEyNw==,"""22-138289""","Cumque dolorum inventore blanditiis deleniti id tempora.",0,0,0,0,0,0,"2023-03-23 22:04:40","2023-03-23 22:04:40","2023-03-23 22:04:40",PUBLISHED,"2023-03-23 22:04:40",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/cumque-dolorum-inventore-blanditiis-deleniti-id-tempora,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.38937,2.2031,"Toute la région (IDF BP3)",,,"Et blanditiis et delectus in non. Facilis assumenda sunt voluptatem et. Aliquid perferendis et qui consequatur rerum sed. Velit eius aperiam corporis explicabo ad hic veritatis et. Numquam officiis ratione quam et voluptatem dolores repellendus. Esse minima doloribus eligendi velit consectetur eum excepturi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE0MA==,"""22-416246""","Molestiae voluptas assumenda atque nobis impedit laudantium.",0,0,0,0,0,0,"2023-03-24 02:47:20","2023-03-24 02:47:20","2023-03-24 02:47:20",PUBLISHED,"2023-03-24 02:47:20",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/molestiae-voluptas-assumenda-atque-nobis-impedit-laudantium,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",49.11082,3.17043,"Toute la région (IDF BP3)",,,"Quae officiis non exercitationem consectetur voluptas quos reiciendis. Dignissimos suscipit voluptatibus cum. Velit fuga blanditiis ipsam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjU5,"""22-170587""","Commodi sed doloribus fugiat repellat harum.",0,0,0,0,0,0,"2023-03-26 18:57:08","2023-03-26 18:57:08","2023-03-26 18:57:08",PUBLISHED,"2023-03-26 18:57:08",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/commodi-sed-doloribus-fugiat-repellat-harum,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.25072,2.69262,"Toute la région (IDF BP3)",,,"Illo voluptatem nobis fugit inventore sed at. Consequatur ut dignissimos sint et inventore ipsam ullam. Dolor debitis quo saepe vel possimus. Labore et totam adipisci et odit molestiae. Aut quidem quam dignissimos adipisci.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIzOA==,"""22-337551""","Cupiditate dolores similique praesentium repudiandae laborum rerum.",0,0,0,0,0,0,"2023-03-27 14:17:25","2023-03-27 14:17:25","2023-03-27 14:17:25",PUBLISHED,"2023-03-27 14:17:25",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/cupiditate-dolores-similique-praesentium-repudiandae-laborum-rerum,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",49.09829,2.8609,"Toute la région (IDF BP3)",,,"Facilis magni iusto quo officia maxime similique porro. Autem et quia magni facere non labore. Et nostrum temporibus necessitatibus sit molestias dolorum adipisci. Fugit ut eum molestias quo dolorem aut similique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjExOA==,"""22-302411""","Dolorem sed sunt doloribus ea.",0,0,0,0,0,0,"2023-03-28 16:54:26","2023-03-28 16:54:26","2023-03-28 16:54:26",PUBLISHED,"2023-03-28 16:54:26",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolorem-sed-sunt-doloribus-ea,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",48.48576,3.36285,"Val de marne (94) (IDF BP3)",,,"In ad nam debitis sit. At soluta sint omnis ullam. Eos unde earum ea ratione alias delectus. Maxime odit deserunt voluptas dignissimos cumque iste. Voluptate vitae autem tempora odio dolorem laudantium omnis modi. Eos dolor sit dolor accusamus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI0Mw==,"""22-894722""","Et deserunt esse quidem amet at alias.",0,0,0,0,0,0,"2023-03-30 13:00:58","2023-03-30 13:00:58","2023-03-30 13:00:58",PUBLISHED,"2023-03-30 13:00:58",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-deserunt-esse-quidem-amet-at-alias,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.67153,2.16418,"Val de marne (94) (IDF BP3)",,,"Tempore tenetur minus dolor. Quidem quidem et veniam excepturi voluptas atque. Ipsum aut commodi dolorem perferendis. Expedita cum voluptas dolor quod eum sed qui consequatur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEz,"""22-110274""","Nostrum non maiores non.",0,0,0,0,0,0,"2023-03-31 01:47:00","2023-03-31 01:47:00","2023-03-31 01:47:00",PUBLISHED,"2023-03-31 01:47:00",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nostrum-non-maiores-non,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.23622,2.82696,"Toute la région (IDF BP3)",,,"Quos ut ad est. Eum rerum voluptates laboriosam ea porro blanditiis. Enim non aut quas sunt. Sapiente et et fuga recusandae voluptatem veniam. Quae voluptas assumenda dolore explicabo nisi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjk1,"""22-254877""","Neque inventore inventore ducimus autem ea magni accusantium.",0,0,0,0,0,0,"2023-03-31 23:59:49","2023-03-31 23:59:49","2023-03-31 23:59:49",PUBLISHED,"2023-03-31 23:59:49",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/neque-inventore-inventore-ducimus-autem-ea-magni-accusantium,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",48.92862,2.17977,"Toute la région (IDF BP3)",,,"Sequi rem reprehenderit delectus. Vero numquam aut repellendus. Nulla eos quos laboriosam similique ipsam earum vitae qui.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIyNQ==,"""22-271940""","Ut voluptas aut quae nam.",0,0,0,0,0,0,"2023-04-01 00:53:10","2023-04-01 00:53:10","2023-04-01 00:53:10",PUBLISHED,"2023-04-01 00:53:10",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ut-voluptas-aut-quae-nam,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.45116,3.42509,"Val de marne (94) (IDF BP3)",,,"Officiis dolorum ut dolores expedita cupiditate aspernatur laudantium. Blanditiis est sunt consectetur porro velit minus eum. Aliquid perferendis numquam harum minus voluptas ut repellendus. Veniam eaque nobis accusantium dolor molestias architecto eum.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEwNQ==,"""22-626929""","Beatae veritatis illum enim.",0,0,0,0,0,0,"2023-04-01 09:47:37","2023-04-01 09:47:37","2023-04-01 09:47:37",PUBLISHED,"2023-04-01 09:47:37",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/beatae-veritatis-illum-enim,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.33364,2.8372,"Toute la région (IDF BP3)",,,"Culpa ea dolore sit placeat laudantium. Qui voluptatibus aliquam nam sit doloremque omnis nesciunt. Unde blanditiis commodi earum. Porro ipsa est vitae quia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEzNw==,"""22-285402""","Est dolores sed labore enim omnis quia.",0,0,0,0,0,0,"2023-04-01 17:47:28","2023-04-01 17:47:28","2023-04-01 17:47:28",PUBLISHED,"2023-04-01 17:47:28",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/est-dolores-sed-labore-enim-omnis-quia,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.89729,3.18262,"Val de marne (94) (IDF BP3)",,,"Possimus eum nihil velit eos voluptatem enim. Et facilis suscipit rerum et repudiandae. Aperiam corrupti amet id harum atque totam tempore. Dolores deleniti at excepturi temporibus excepturi id.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE5OA==,"""22-886129""","Soluta occaecati qui dolores veritatis laudantium delectus soluta.",0,0,0,0,0,0,"2023-04-01 18:42:44","2023-04-01 18:42:44","2023-04-01 18:42:44",PUBLISHED,"2023-04-01 18:42:44",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/soluta-occaecati-qui-dolores-veritatis-laudantium-delectus-soluta,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.7658,1.49964,"Toute la région (IDF BP3)",,,"Fugit hic praesentium sit. Magni qui vero fuga iste. Molestias eum aut voluptatem. Laborum consequatur aspernatur enim dolorem sit nobis nam. Vero dicta dolorum voluptatem voluptatem eos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
