export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_votes_total_count,export_proposal_votes_digital_count,export_proposal_votes_paper_count,export_proposal_votes_total_points_count,export_proposal_votes_digital_points_count,export_proposal_votes_paper_points_count,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,"No Mes Démarches","No IRIS","Raison sociale",export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_created_at,export_proposal_updated_at,export_proposal_publication_status,export_proposal_undraft_at,export_proposal_trashed_at,export_proposal_trashed_reason,export_proposal_author_username,export_proposal_author_is_email_confirmed,export_proposal_author_email,export_proposal_author_user_type_id,export_proposal_author_user_type_name,export_proposal_official_response,export_proposal_votes_id,export_proposal_votes_ranking,export_proposal_votes_created_at,export_proposal_votes_published_at,export_proposal_votes_published,export_proposal_votes_accounted,export_proposal_votes_anonymous,export_proposal_votes_author_id,export_proposal_votes_author_username,export_proposal_votes_author_is_email_confirmed,export_proposal_votes_author_is_phone_confirmed,export_proposal_votes_author_user_type_id,export_proposal_votes_author_user_type_name,export_proposal_comments_id,export_proposal_comments_body,export_proposal_comments_created_at,export_proposal_comments_published_at,export_proposal_comments_updated_at,export_proposal_comments_author_id,export_proposal_comments_author_username,export_proposal_comments_author_is_email_confirmed,export_proposal_comments_author_user_type_id,export_proposal_comments_author_user_type_name,export_proposal_comments_author_email,export_proposal_comments_pinned,export_proposal_comments_publication_status,export_proposal_comments_vote_id,export_proposal_comments_vote_created_at,export_proposal_comments_vote_published_at,export_proposal_comments_vote_author_id,export_proposal_comments_vote_author_username,export_proposal_comments_vote_author_is_email_confirmed,export_proposal_comments_vote_author_user_type_id,export_proposal_comments_vote_author_user_type_name,export_proposal_news_id,export_proposal_news_title,export_proposal_news_themes,export_proposal_news_linked_projects,export_proposal_news_linked_proposal,export_proposal_news_created_at,export_proposal_news_updated_at,export_proposal_news_published_at,export_proposal_news_publication_status,export_proposal_news_commentable,export_proposal_news_displayed_on_blog,export_proposal_news_authors_id,export_proposal_news_authors_username,export_proposal_news_authors_is_email_confirmed,export_proposal_news_authors_user_type_id,export_proposal_news_authors_user_type_name,export_proposal_news_comments_id,export_proposal_news_comments_body,export_proposal_news_comments_parent,export_proposal_news_comments_created_at,export_proposal_news_comments_published_at,export_proposal_news_comments_updated_at,export_proposal_news_comments_author_id,export_proposal_news_comments_author_username,export_proposal_news_comments_author_is_email_confirmed,export_proposal_news_comments_author_user_type_id,export_proposal_news_comments_author_user_type_name,export_proposal_news_comments_author_email,export_proposal_news_comments_pinned,export_proposal_news_comments_publication_status,export_proposal_news_comments_vote_id,export_proposal_news_comments_vote_created_at,export_proposal_news_comments_vote_published_at,export_proposal_news_comments_vote_author_id,export_proposal_news_comments_vote_author_username,export_proposal_news_comments_vote_author_is_email_confirmed,export_proposal_news_comments_vote_author_user_type_id,export_proposal_news_comments_vote_author_user_type_name,export_proposal_news_comments_reportings_id,export_proposal_news_comments_reportings_created_at,export_proposal_news_comments_reportings_author_id,export_proposal_news_comments_reportings_author_username,export_proposal_news_comments_reportings_author_is_email_confirmed,export_proposal_news_comments_reportings_author_user_type_id,export_proposal_news_comments_reportings_author_user_type_name,export_proposal_reportings_id,export_proposal_reportings_body,export_proposal_reportings_created_at,export_proposal_reportings_author_id,export_proposal_reportings_author_username,export_proposal_reportings_author_is_email_confirmed,export_proposal_reportings_author_user_type_id,export_proposal_reportings_author_user_type_name
export_contribution_type_proposal,proposalLocation252,"2022-08-20 11:45:43","""22-634547""","Architecto blanditiis quaerat aliquam esse.",,"Tempora cum aliquam laudantium consequatur libero. Fugit accusantium cumque nisi aut. Doloribus magnam ut suscipit autem cumque ut.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.62534,2.65376,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/architecto-blanditiis-quaerat-aliquam-esse?_locale=fr-FR,,"2022-08-20 11:45:43","2022-08-20 11:45:43",export_proposal_publication_status_published,"2022-08-20 11:45:43",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation253,"2022-06-22 16:18:25","""22-888523""","Nostrum eaque voluptatem similique reprehenderit sapiente consequatur earum.",,"Fugit consequuntur magnam voluptates ut sed. Culpa quibusdam doloribus eum quis tempora aut. Porro nulla quaerat fugit veniam. In aut voluptatem ullam eum laudantium aut.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.67261,2.05413,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nostrum-eaque-voluptatem-similique-reprehenderit-sapiente-consequatur-earum?_locale=fr-FR,,"2022-06-22 16:18:25","2022-06-22 16:18:25",export_proposal_publication_status_published,"2022-06-22 16:18:25",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation254,"2023-01-02 05:46:23","""22-173491""","Reprehenderit saepe deleniti cupiditate minus.",,"Labore ea veniam eius odit adipisci saepe repudiandae. Qui sequi maiores et tempora modi debitis. Numquam in corrupti libero velit ullam facilis dolor. Maxime nesciunt et expedita et est iusto. Sit totam odit magni veritatis iste in et.",user5,0,0,0,0,0,0,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.97447,1.48592,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/reprehenderit-saepe-deleniti-cupiditate-minus?_locale=fr-FR,,"2023-01-02 05:46:23","2023-01-02 05:46:23",export_proposal_publication_status_published,"2023-01-02 05:46:23",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation255,"2022-05-12 23:51:55","""22-365621""","Sapiente aperiam laboriosam deserunt ut non distinctio.",,"Ut omnis ratione consequatur natus minima doloribus id. Sunt eum quia et ab aliquam quisquam porro ex. Eos nemo qui explicabo unde inventore.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.58549,2.09255,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sapiente-aperiam-laboriosam-deserunt-ut-non-distinctio?_locale=fr-FR,,"2022-05-12 23:51:55","2022-05-12 23:51:55",export_proposal_publication_status_published,"2022-05-12 23:51:55",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation256,"2022-11-21 17:56:38","""22-814835""","Nostrum illum eveniet quisquam voluptas molestiae ullam aut ullam.",,"Et quidem dolor nihil. Quis dolore harum est sequi qui quam. Labore eius recusandae aut recusandae. Optio necessitatibus dolor consequatur dolorum sint officia pariatur.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.57115,2.24701,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nostrum-illum-eveniet-quisquam-voluptas-molestiae-ullam-aut-ullam?_locale=fr-FR,,"2022-11-21 17:56:38","2022-11-21 17:56:38",export_proposal_publication_status_published,"2022-11-21 17:56:38",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation257,"2023-01-02 12:28:38","""22-378617""","Dolorem consequuntur ipsa explicabo enim dolore.",,"Et quibusdam nemo sit est et facere. Nihil ut deserunt est perferendis omnis enim. Est sit esse saepe doloribus voluptas veniam cupiditate quas. Non sapiente asperiores recusandae aut officia rerum. Inventore reiciendis libero quo aut nesciunt. Exercitationem totam distinctio animi optio.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.88848,2.9176,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolorem-consequuntur-ipsa-explicabo-enim-dolore?_locale=fr-FR,,"2023-01-02 12:28:38","2023-01-02 12:28:38",export_proposal_publication_status_published,"2023-01-02 12:28:38",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation258,"2022-12-31 11:07:33","""22-415213""","Quam quia aut ipsa.",,"Sit alias rerum voluptas voluptas magnam. Atque rem et animi cum. Qui sint nemo rem excepturi. Omnis consequatur id enim illo. Nihil sed doloribus tempora necessitatibus id est. Voluptas sit fugit mollitia molestiae enim repellat non quaerat.",user5,0,0,0,0,0,0,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",48.31467,2.79042,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quam-quia-aut-ipsa?_locale=fr-FR,,"2022-12-31 11:07:33","2022-12-31 11:07:33",export_proposal_publication_status_published,"2022-12-31 11:07:33",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation259,"2023-03-13 15:09:48","""22-755999""","Voluptas dolor dicta dolorem inventore fugiat.",,"Ut harum aspernatur delectus dolorum dignissimos at et. Possimus quidem est iusto rerum quis voluptatem velit dolorem. Aut aut expedita aspernatur quasi. Dolorum quibusdam repellendus ex sunt fugit.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",49.2131,3.38522,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptas-dolor-dicta-dolorem-inventore-fugiat?_locale=fr-FR,,"2023-03-13 15:09:48","2023-03-13 15:09:48",export_proposal_publication_status_published,"2023-03-13 15:09:48",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation26,"2022-04-21 03:06:59","""22-910800""","Officia et neque pariatur vel laudantium et.",,"Dolores dolorum ad in et. Eius facilis dolor fugiat dicta. Voluptas est accusantium eveniet rerum architecto commodi est. Distinctio eum sit hic voluptatum quis debitis et. Qui vel debitis qui ipsum.",user5,0,0,0,0,0,0,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.48225,2.3361,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/officia-et-neque-pariatur-vel-laudantium-et?_locale=fr-FR,,"2022-04-21 03:06:59","2022-04-21 03:06:59",export_proposal_publication_status_published,"2022-04-21 03:06:59",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation260,"2023-04-02 01:49:50","""22-931374""","Totam eum id non ut.",,"Sequi voluptate doloremque vel quos consequatur delectus eum. Cupiditate delectus saepe omnis ab est magnam nemo. Doloribus dolorem eos sunt quia. Aspernatur adipisci nulla quo consequuntur dignissimos perferendis.",user5,0,0,0,0,0,0,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.54854,2.66787,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/totam-eum-id-non-ut?_locale=fr-FR,,"2023-04-02 01:49:50","2023-04-02 01:49:50",export_proposal_publication_status_published,"2023-04-02 01:49:50",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation261,"2022-10-17 02:41:15","""22-683697""","Quam minima repellat autem corporis suscipit at nisi.",,"Quia facilis et fugit nesciunt cupiditate repellendus. Doloremque non ratione nesciunt eligendi praesentium velit. Id in ea et consequatur nam nihil. Voluptatem perferendis fugiat ducimus saepe et quo ipsam eveniet.",user5,0,0,0,0,0,0,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",48.74885,2.37669,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quam-minima-repellat-autem-corporis-suscipit-at-nisi?_locale=fr-FR,,"2022-10-17 02:41:15","2022-10-17 02:41:15",export_proposal_publication_status_published,"2022-10-17 02:41:15",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation262,"2022-09-22 16:19:20","""22-837286""","Ea explicabo minima maiores aut sed.",,"Exercitationem voluptatem porro vero dolorem. Ipsa ut quia sunt a dolores vitae porro. Dicta temporibus ipsam fuga tempore. Rem est sit deleniti ipsum.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.96019,2.53361,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ea-explicabo-minima-maiores-aut-sed?_locale=fr-FR,,"2022-09-22 16:19:20","2022-09-22 16:19:20",export_proposal_publication_status_published,"2022-09-22 16:19:20",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation263,"2023-01-31 06:26:47","""22-996602""","Dicta qui exercitationem perspiciatis rerum quidem.",,"Aspernatur non quam aperiam consequatur nobis. Eos cum officiis quo maiores. Facilis quas quas doloribus distinctio iure et delectus. Ut rerum qui qui. Architecto aut provident aperiam corrupti.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.92828,2.26814,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dicta-qui-exercitationem-perspiciatis-rerum-quidem?_locale=fr-FR,,"2023-01-31 06:26:47","2023-01-31 06:26:47",export_proposal_publication_status_published,"2023-01-31 06:26:47",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation264,"2022-05-31 11:48:28","""22-406380""","Soluta ea quos laborum et est.",,"Laudantium expedita tempora magnam et tenetur. Dolorem quo doloremque consequatur. Culpa et ea quia soluta cum odio deserunt sequi. Voluptas amet pariatur ut saepe.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",48.678,2.89594,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/soluta-ea-quos-laborum-et-est?_locale=fr-FR,,"2022-05-31 11:48:28","2022-05-31 11:48:28",export_proposal_publication_status_published,"2022-05-31 11:48:28",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation265,"2023-03-18 16:06:32","""22-687491""","Consectetur numquam veritatis id.",,"Dolore et molestiae neque nisi porro sunt. Reprehenderit velit esse voluptatem praesentium omnis eum. At debitis non sed ab. Error et iusto unde et. Error est illo libero nemo omnis.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.31082,2.29475,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/consectetur-numquam-veritatis-id?_locale=fr-FR,,"2023-03-18 16:06:32","2023-03-18 16:06:32",export_proposal_publication_status_published,"2023-03-18 16:06:32",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation266,"2022-08-19 01:18:03","""22-636283""","Consequuntur possimus sequi est harum.",,"Fugiat natus quas itaque. Ad tempora iusto nemo aut magni mollitia sed. Repellat aut earum soluta consequatur. Culpa est et vel. Ex animi sunt ut illum sed dolore tenetur ad.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",49.19094,3.08907,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/consequuntur-possimus-sequi-est-harum?_locale=fr-FR,,"2022-08-19 01:18:03","2022-08-19 01:18:03",export_proposal_publication_status_published,"2022-08-19 01:18:03",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation267,"2023-01-17 03:38:00","""22-744497""","Non illo id eius accusamus dolorum neque.",,"Est dolorum delectus amet provident. Mollitia aperiam at quam quia est esse qui. Sed dolorum qui ex cumque. Modi voluptas deleniti velit. Dolorem qui doloribus voluptas ut quidem qui.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",48.87896,2.99751,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/non-illo-id-eius-accusamus-dolorum-neque?_locale=fr-FR,,"2023-01-17 03:38:00","2023-01-17 03:38:00",export_proposal_publication_status_published,"2023-01-17 03:38:00",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation268,"2022-06-30 21:39:57","""22-687600""","Voluptas vero repellat saepe reiciendis.",,"Harum eius ut facilis voluptatum explicabo. Sapiente est velit quasi pariatur. Veniam voluptatibus voluptatem voluptate est ut voluptatum aliquid voluptatem. Odio provident quia quae ut ea natus. Et est quo dolorem atque molestiae voluptates in fuga. Aut aliquam at est corporis quaerat omnis.",user5,0,0,0,0,0,0,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.16323,2.95483,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptas-vero-repellat-saepe-reiciendis?_locale=fr-FR,,"2022-06-30 21:39:57","2022-06-30 21:39:57",export_proposal_publication_status_published,"2022-06-30 21:39:57",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation269,"2022-06-24 22:51:34","""22-178536""","Soluta necessitatibus itaque culpa incidunt est sapiente.",,"Fugiat quo fuga in voluptates ad. Ullam consequatur sit earum. Adipisci repellat dolor quasi dolores vitae in numquam.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.31205,1.66191,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/soluta-necessitatibus-itaque-culpa-incidunt-est-sapiente?_locale=fr-FR,,"2022-06-24 22:51:34","2022-06-24 22:51:34",export_proposal_publication_status_published,"2022-06-24 22:51:34",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation27,"2022-11-23 12:16:19","""22-336002""","Atque aut consequuntur ipsum dolores in.",,"Qui corrupti et non quos quia repellat expedita. Ducimus qui odit et sed illo. Sit expedita necessitatibus accusamus sed. Voluptatum excepturi sit quos magni numquam. Voluptatem quasi consequatur modi consequuntur eveniet.",user5,0,0,0,0,0,0,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.27938,2.23634,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/atque-aut-consequuntur-ipsum-dolores-in?_locale=fr-FR,,"2022-11-23 12:16:19","2022-11-23 12:16:19",export_proposal_publication_status_published,"2022-11-23 12:16:19",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation270,"2022-10-25 07:38:32","""22-988711""","Nemo labore modi maiores.",,"Vel et repellat veritatis debitis numquam. Officia vel et maxime non repellendus placeat vitae. Rerum laboriosam eius omnis commodi. Similique mollitia eius corporis sunt qui a.",user5,0,0,0,0,0,0,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.84591,2.71303,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nemo-labore-modi-maiores?_locale=fr-FR,,"2022-10-25 07:38:32","2022-10-25 07:38:32",export_proposal_publication_status_published,"2022-10-25 07:38:32",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation271,"2023-01-01 06:03:08","""22-891959""","Aut ea omnis vel voluptas et fugiat.",,"Maxime facilis architecto voluptatem laudantium dolor rem vitae. Laudantium laudantium dolore maxime laboriosam dolores qui beatae. Voluptatem voluptate placeat dolor nesciunt alias rerum. Dolores non id fugit fugit.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.32625,1.75909,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/aut-ea-omnis-vel-voluptas-et-fugiat?_locale=fr-FR,,"2023-01-01 06:03:08","2023-01-01 06:03:08",export_proposal_publication_status_published,"2023-01-01 06:03:08",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation272,"2022-09-28 21:39:36","""22-747375""","Dolore voluptas quibusdam accusamus officia harum.",,"Repudiandae non amet ut reiciendis delectus vitae deserunt non. Totam consectetur temporibus molestiae voluptatem recusandae et deleniti. Ducimus repellendus sint neque commodi est libero. Non et dolorem quae libero autem non.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Justice,"Fake address, 75006 Paris, France",48.49503,2.50561,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolore-voluptas-quibusdam-accusamus-officia-harum?_locale=fr-FR,,"2022-09-28 21:39:36","2022-09-28 21:39:36",export_proposal_publication_status_published,"2022-09-28 21:39:36",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation273,"2023-02-10 00:41:55","""22-317654""","Et veniam quia molestiae laborum unde fugiat.",,"Iure harum et placeat dicta. Consequatur quibusdam necessitatibus quo voluptate inventore. Ea autem nostrum atque repellendus aperiam. Consequatur quae et et doloribus. Dicta quis officia officia dolores in. Voluptas reprehenderit doloribus suscipit similique nobis quaerat voluptatibus.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",49.23398,3.32203,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-veniam-quia-molestiae-laborum-unde-fugiat?_locale=fr-FR,,"2023-02-10 00:41:55","2023-02-10 00:41:55",export_proposal_publication_status_published,"2023-02-10 00:41:55",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation274,"2022-12-05 22:14:48","""22-503321""","Sapiente rerum est facilis dicta.",,"Quibusdam distinctio aliquid tenetur et saepe. Quo perspiciatis mollitia et. Est natus sed assumenda ab qui. Eum ratione rerum eius ut perspiciatis. Asperiores vel qui accusamus voluptatem molestias et tempore voluptatem.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.34151,2.36569,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sapiente-rerum-est-facilis-dicta?_locale=fr-FR,,"2022-12-05 22:14:48","2022-12-05 22:14:48",export_proposal_publication_status_published,"2022-12-05 22:14:48",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
